,축제명,개최장소,축제시작일자,축제종료일자,축제내용,주최기관,전화번호,주소,위도,경도
1128,제19회 구리 코스모스 축제,구리한강 시민공원 및 시가지 일원,2019-09-27,2019-09-29,한강 꽃단지 체험 및 시가지 공연 등,경기도 구리시청,031-550-2065,경기도 구리시 코스모스길14번길 249(토평동),37.574478,127.132863
1129,2023 구리 유채꽃 한강예술제,구리한강 시민공원,2023-05-12,2023-05-14,무대공연+체험부스운영+먹거리 체험+꽃 관람,경기도 구리시청,031-550-2065,경기도 구리시 코스모스길14번길 249(토평동),37.574478,127.132863
1373,제18회 구리 코스모스 축제,구리한강 시민공원,2018-10-05,2018-10-07,무대공연+체험부스운영+먹거리 체험+꽃 관람,경기도 구리시청,031-550-2065,경기도 구리시 코스모스길14번길 249(토평동),37.574478,127.132863
992,강동선사문화축제,서울 암사동 유적,2022-10-08,2022-10-09,신석기시대 체험 축제,강동구청,02-3425-5246,서울특별시 강동구 올림픽로 875 (암사동),37.55985381,127.1308316
1221,지구촌 어울림 축제,성남시청 광장 일대,2023-05-21,2023-05-21,세계 문화 전시 체험 및 문화다양성 인식개선 홍보,경기도 성남시청,,경기도 성남시 중원구 성남대로 997,37.42017754,127.12628
39,제5회 겨울공주 군밤축제,온라인,2022-01-29,2022-02-20,알밤 토크콘서트+공주알밤 디저트 UCC공모전+휴게소 홍보 등,공주시,041-840-2056,충청남도 공주시 금학동 111-1,36.43336915,127.124038
827,웅진성수문병 근무교대식,공산성 금서루,2022-04-23,2022-10-29,수문병 근무교대식+무령왕 동상 회전의식,공주시,041-840-8111,충청남도 공주시 웅진로 280,36.46521533,127.1236802
38,제68회 백제문화제,금강신관공원,2022-10-01,2022-10-10,웅진성퍼레이드+체험마당+무대공연+농특산품전시 및 판매,백제문화제추진위원회,041-840-8112,충청남도 공주시 신관동 553,36.47835102,127.1204236
821,전주대사습놀이,국립무형유산원 및 전주한옥마을 일원,2022-08-27,2022-09-04,국악경연+전야제,전라북도 전주시,063-252-6792,전라북도 전주시 덕진구 권삼득로 400,35.84915665,127.1196082
167,한성백제문화제,올림픽공원 일대,2022-09-28,2022-10-02,역사문화거리행렬 한성백제체험마을 한성백제갈라퍼레이드 개폐막식 등 축하공연 한성백제 성곽돌기 각종 체험행사 등,서울특별시 송파구,02-2147-2800,서울특별시 송파구 올림픽로 424,37.52034114,127.1155184
405,한성백제문화제,올림픽공원 일대,2022-10-01,2022-10-03,역사문화거리행렬 한성백제체험마을 한성백제갈라퍼레이드 개폐막식 등 축하공연 한성백제 성곽돌기 각종 체험행사 등,서울특별시 송파구,02-2147-2800,서울특별시 송파구 올림픽로 424,37.52034114,127.1155184
332,제9회 노을동요제,평택남부문예회관 대공연장,2022-10-01,2022-10-01,공연+경연대회,경기도 평택시청,031-8053-3542,경기도 평택시 중앙로 277,36.991134,127.114086
1165,천안흥타령춤축제,삼거리공원,2023-10-05,2022-10-09,춤경연대회(전국춤경연대회+국제춤 대회+거리퍼레이드 등)+전시홍보 부스운영(중소기업제품판매+천안 농산물 홍보 및 체험한마당 등)+부대체험행사,천안문화재단,041-900-7020,충청남도 천안시 서북구 번영로 208,36.8190982,127.1132992
826,백제 어울마당,공주 무령왕릉과 왕릉원,2022-06-18,2022-10-15,공연 및 체험프로그램 운영,공주시,041-840-8112,충청남도 공주시 웅진동 55,36.46159864,127.1128896
201,순창장류축제,순창전통고추장민속마을 일원,2022-10-14,2022-10-16,문화공연+장류체험+전시+판매+주민참여 프로그램 등,순창장류축제추진위원회,063-652-9301,전라북도 순창군 순창읍 민속마을길 6-3,35.36859967,127.1099773
460,순창장류축제,순창전통고추장민속마을 일원,2022-10-14,2022-10-16,문화공연+장류체험+전시+판매+주민참여 프로그램 등,순창장류축제추진위원회,063-652-9301,전라북도 순창군 순창읍 민속마을길 6-3,35.36859967,127.1099773
334,평택한가락페스타,소사벌레포츠타운,2022-10-07,2022-10-08,공연+체험+전시,경기도 평택시청,031-8053-3542,경기도 평택시 평남로 616,36.987565,127.106511
1123,<도서관 속 작업실 II>展,의정부미술도서관,2022-07-27,2022-09-28,오픈스튜디오 3기+4기 작가 결과보고 전시,의정부미술도서관,031-828-8870,경기도 의정부시 민락로 248,37.745147,127.106129
333,제11회 평택 가족캠핑 스마트영상제,진위천유원지,2022-10-01,2022-10-03,영상제+캠핑+공연+체험,경기도 평택시청,031-8053-3543,경기도 평택시 진위면 진위로 181-94,37.10584894,127.1012038
404,석촌호수벚꽃축제,석촌호수 일대,2022-04-01,2022-04-30,개막식 벚꽃음악회 벚꽃버스킹 벚꽃조명길 포토존 벚꽃 온라인 체험 등,서울특별시 송파구,02-2147-2800,서울특별시 송파구 석촌호수로 197,37.5066934,127.0989034
1257,용마폭포 문화예술축제,용마폭포공원,2023-10-07,2023-10-08,클래식·성악 등 가을 분위기에 어울리는 공연+각종 체험행사 등,중랑문화재단,02-3407-6532,서울특별시 중랑구 용마산로 250-12,37.573335,127.089125
1207,동두천 무형문화재 축제,소요산 축산물브랜드 육타운 상설무대,2022-10-29,2022-10-29,동두천 무형문화재 축제,경기도 동두천시무형문화재연합회,031-860-2064,경기도 동두천시 상봉암동 산 1-5,37.93877612,127.0857429
1211,동두천락페스티벌,소요산 축산물브랜드육타운 야외특설무대,2022-09-24,2022-09-25,전국락밴드챔피언십 본선,경기도 동두천시청 락페스티벌 조직위원회,031-860-2603,경기도 동두천시 상봉암동 산 1-5,37.93877612,127.0857429
292,2023 양주 천만송이 천일홍 축제,나리농원 일원,2023-09-23,2023-09-24,전국 최대 규모의 천일홍 꽃밭 조성으로 도농체험 및 시민 힐링 공간 제공,경기도 양주시청,031-8082-5655,경기도 양주시 광사로 131-66,37.785795,127.081833
311,평택 원평나루억새축제,원평나루,2022-10-15,2022-10-15,체험+공연+억새+노을+먹거리,경기도 평택시청+원평나루억새축제추진위원회,031-8053-3544,경기도 평택시 평택동 230-2,36.98340148,127.080492
589,화순적벽문화축제,이서 커뮤니티센터+화순적벽 망향정 일원,2022-10-01,2022-11-01,풍류놀이체험+사물놀이+불꽃축제+음악회+마술쇼+버스킹,전라남도 화순군청+화순적벽문화축제추진위원회,061-379-5090,전라남도 화순군 이서면 백아로 3114,35.11074937,127.0794219
1256,서울장미축제,서울장미공원,2023-05-13,2023-05-28,장미 개화시기에 맞춰 중랑천 둔치와 수림대 공원에서의 특설 무대 공연과 포토존 및 조각전 등 5.15km 장미터널을 활용한 서울 대표 문화축제,중랑문화재단,02-3407-6531,서울특별시 중랑구 중랑천로 332,37.6148099,127.073526
1208,왕방산 국제MTB대회,왕방산 일원,2022-10-21,2022-10-21,국제MTB대회,(사)대한자전거연맹,031-860-2209,경기도 동두천시 어등로 45,37.90083977,127.0704987
1209,천사마라톤대회,종합운동장,2022-10-03,2022-10-03,천사데이기념 마라톤대회,사)희망지킴이 천사운동본부,031-861-1004,경기도 동두천시 어등로 45,37.90083977,127.0704987
1210,동두천 청소년 별자리과학 축제,종합운동장,2022-10-01,2022-10-01,경기북부지역 청소년들의 과학과 수학에 대한 자신감과 흥미유발,경기도청+경기도 동두천시청,031-860-2857,경기도 동두천시 어등로 45,37.90083977,127.0704987
1212,왕방산 국제MTB대회,왕방산 일원,2019-10-20,2019-10-20,국제MTB대회,(사)대한자전거연맹,031-860-2209,경기도 동두천시 어등로 45,37.90083977,127.0704987
1214,제4회 동두천 국제 트레일러닝 대회,종합운동장,2019-04-20,2019-04-20,천혜의 자연 경관을 바탕으로 명실상부한 국내 최고의 트레일러닝대회,럭엑스런,031-860-2209,경기도 동두천시 어등로 45,37.90083977,127.0704987
1216,천사마라톤대회,종합운동장,2018-10-03,2018-10-03,천사데이기념 마라톤대회,사)희망지킴이 천사운동본부,031-861-1004,경기도 동두천시 어등로 45,37.90083977,127.0704987
1217,동두천 청소년 별자리과학 축제,종합운동장,2018-10-13,2018-10-13,경기북부지역 청소년들의 과학과 수학에 대한 자신감과 흥미유발,경기도청+경기도 동두천시청,031-860-2439,경기도 동두천시 어등로 45,37.90083977,127.0704987
1178,크리스마스 마켓,원동구도심상가,2023-11-20,2023-12-24,지역 주민들의 화합과 지역경제 활성화를 위한 겨울 축제,오산시 문화예술과,031-8036-7614,경기도 오산시 원동로37번길 37-1,37.145359,127.070236
329,제12회 평택록페스티벌&전국밴드경연대회,부락산분수공원 야외공연장,2022-08-07,2022-08-07,공연+경연대회,경기도 평택시청,031-8053-3542,경기도 평택시 이충동 276-5,37.06618464,127.068326
364,청소년 스트레스 해소방안 탐색축제 (스트레스 팡팡),의정부시 천보문화공원,2022-09-03,2022-09-03,자기성격유형알기+다양한 스트레스 해소방안 탐색부스 운영 등,새말청소년문화의집,031-828-9585,경기도 의정부시 새말로 38,37.7510749,127.0643941
385,청소년이 빛나는 밤,의정부시 천보문화공원,2022-05-27,2022-05-27,청소년 버스킹+소통이벤트+친환경음료부스,새말청소년문화의집,031-828-9585,경기도 의정부시 새말로 38,37.7510749,127.0643941
363,청소년이 빛나는 밤,새말청소년문화의집 문화관,2022-07-30,2022-07-30,청소년 버스킹+소통이벤트+친환경음료부스,새말청소년문화의집,031-828-9585,경기도 의정부시 새말로 40,37.7511701,127.0640951
369,청소년이 빛나는 밤,새말청소년문화의집 문화관,2022-11-12,2022-11-12,청소년 버스킹+소통이벤트+친환경음료부스,새말청소년문화의집,031-828-9585,경기도 의정부시 새말로 40,37.7511701,127.0640951
922,청소년 행복주간 지역마을축제(동부권역),부용천(동오역~새말교),2022-05-24,2022-05-24,청소년 유관기관 부스 및 체험 프로그램 운영,새말청소년문화의집,031-828-9583,경기도 의정부시 장곡로 551,37.7488377,127.0637621
1038,2023 화성 학생동아리 축제,동탄센트럴파크 일원,2023-10-21,2023-10-21,초중고 학생동아리 공연+전시 및 체험부스 운영,경기도 화성시,031-898-8440,경기도 화성시 동탄공원로2길 22,37.20563857,127.0635805
184,연천구석기축제,연천전곡리유적,2023-05-04,2023-05-07,선사문화체험+전시+이벤트,경기도 연천군청,031-839-2378,경기도 연천군 전곡읍 양연로 1510,38.01564838,127.0614526
194,연천구석기축제,연천전곡리유적,2022-10-07,2022-10-10,선사문화체험+전시+이벤트,경기도 연천군청,031-839-2378,경기도 연천군 전곡읍 양연로 1510,38.01564838,127.0614526
1219,DDC할로윈클럽데이,보산동 한미우호광장,2018-10-27,2018-10-28,할로윈데이를 모티브로 한 젊은층 맞춤형 페스티벌,경기도청+경기도 동두천시청,031-860-2627,경기도 동두천시 상패로216번길 42,37.91584622,127.0565068
1213,2019 제4회 이담농악두드림대축제,중앙 도심교통광장,2019-06-15,2019-06-15,동두천시 무형문화재 제3호 이담농악보존회에서 주관하는 축제,이담농악보존회,031-860-2063,경기도 동두천시 중앙로 268,37.90543939,127.0546796
1168,천안호두축제,광덕쉼터,2022-10-08,2022-10-09,천안호두 드라이브스루 판매 및 홍보영상제작,천안시호두축제추진위원회,041-521-4701,충청남도 천안시 동남구 광덕면 광덕리 403,36.67384328,127.053876
1218,동두천시 자원봉사 축제,송내동 시민평화공원,2018-10-20,2018-10-20,자원봉사자와 시민·청소년 모두가 하나되는 나눔의 장,경기도 동두천시청,031-860-2214,경기도 동두천시 중앙로 125,37.89275541,127.0517461
778,정월대보름 큰잔치,"도봉구청 광장, 중랑천변",2015-03-05,2015-03-05,"길놀이, 풍물놀이, 소원지 붙이기, 달집태우기, 민속놀이 체험마당,청소년 동아리 프로그램 공연 및 솟대외줄타기 공연",서울특별시 도봉구청,02-2091-2254,서울특별시 도봉구 마들로 656,37.6707774,127.0483768
815,정월대보름 큰잔치,"도봉구청 광장, 중랑천변",2015-03-05,2015-03-05,"길놀이, 풍물놀이, 소원지 붙이기, 달집태우기, 민속놀이 체험마당,청소년 동아리 프로그램 공연 및 솟대외줄타기 공연",서울특별시 도봉구청,02-2091-2254,서울특별시 도봉구 마들로 656,37.6707774,127.0483768
662,청소년안전망 페스티발,의정부시 행복로,2022-05-27,2022-05-27,기념식+문화공연+부스운영+체험 전시,의정부시청소년재단,031-828-9563,경기도 의정부시 시민로 지하 100,37.7392456,127.0475838
92,도봉 과학축전,"도봉구청 로비, 아뜨리움, 대강당, 광장 등",2015-10-23,2015-10-28,과학 체험· 전시·교육·이벤트 마당 등,서울특별시 도봉구청,02-2091-2316,서울특별시 도봉구 마들로 656,37.6686287,127.0470496
418,도봉구민 건강축제,"도봉구청, 중랑천변",2015-10-16,2015-10-17,"도봉구민 걷기대회, 장애체험, 가상음주체험, 유방암검진, 신장초음파 검사, 건강관련 패널전시, 건강강좌 등",서울특별시 도봉구청,02-2091-4422,서울특별시 도봉구 마들로 656,37.6686287,127.0470496
437,도봉구민 건강축제,"도봉구청, 중랑천변",2015-10-16,2015-10-17,"도봉구민 걷기대회, 장애체험, 가상음주체험, 유방암검진, 신장초음파 검사, 건강관련 패널전시, 건강강좌 등",서울특별시 도봉구청,02-2091-4422,서울특별시 도봉구 마들로 656,37.6686287,127.0470496
439,도봉 과학축전,"도봉구청 로비, 아뜨리움, 대강당, 광장 등",2015-10-23,2015-10-28,과학 체험· 전시·교육·이벤트 마당 등,서울특별시 도봉구청,02-2091-2316,서울특별시 도봉구 마들로 656,37.6686287,127.0470496
